Date,Control Point,Arrival / Departure,Hong Kong Residents,Mainland Visitors,Other Visitors,Total,
15-04-2021,Heung Yuen Wai,Arrival,0,0,0,0,
15-04-2021,Heung Yuen Wai,Departure,0,0,0,0,
15-04-2021,Hong Kong-Zhuhai-Macao Bridge,Arrival,112,5,54,171,
15-04-2021,Hong Kong-Zhuhai-Macao Bridge,Departure,160,13,2,175,
15-04-2021,Lok Ma Chau,Arrival,0,0,0,0,
15-04-2021,Lok Ma Chau,Departure,0,0,0,0,
15-04-2021,Man Kam To,Arrival,0,0,0,0,
15-04-2021,Man Kam To,Departure,0,0,0,0,
15-04-2021,Sha Tau Kok,Arrival,0,0,0,0,
15-04-2021,Sha Tau Kok,Departure,0,0,0,0,
15-04-2021,Shenzhen Bay,Arrival,1175,99,1,1275,
15-04-2021,Shenzhen Bay,Departure,965,80,3,1048,
15-04-2021,China Ferry Terminal,Arrival,0,0,0,0,
15-04-2021,China Ferry Terminal,Departure,0,0,0,0,
15-04-2021,Harbour Control,Arrival,0,0,0,0,
15-04-2021,Harbour Control,Departure,0,0,0,0,
15-04-2021,Kai Tak Cruise Terminal,Arrival,0,0,0,0,
15-04-2021,Kai Tak Cruise Terminal,Departure,0,0,0,0,
15-04-2021,Macau Ferry Terminal,Arrival,0,0,0,0,
15-04-2021,Macau Ferry Terminal,Departure,0,0,0,0,
15-04-2021,Tuen Mun Ferry Terminal,Arrival,0,0,0,0,
15-04-2021,Tuen Mun Ferry Terminal,Departure,0,0,0,0,
16-04-2021,Airport,Arrival,533,5,25,563,
16-04-2021,Airport,Departure,805,21,39,865,
16-04-2021,Express Rail Link West Kowloon,Arrival,0,0,0,0,
16-04-2021,Express Rail Link West Kowloon,Departure,0,0,0,0,
16-04-2021,Hung Hom,Arrival,0,0,0,0,
16-04-2021,Hung Hom,Departure,0,0,0,0,
16-04-2021,Lo Wu,Arrival,0,0,0,0,
16-04-2021,Lo Wu,Departure,0,0,0,0,
16-04-2021,Lok Ma Chau Spur Line,Arrival,0,0,0,0,
16-04-2021,Lok Ma Chau Spur Line,Departure,0,0,0,0,
16-04-2021,Heung Yuen Wai,Arrival,0,0,0,0,
16-04-2021,Heung Yuen Wai,Departure,0,0,0,0,
16-04-2021,Hong Kong-Zhuhai-Macao Bridge,Arrival,100,3,5,108,
16-04-2021,Hong Kong-Zhuhai-Macao Bridge,Departure,135,8,1,144,
16-04-2021,Lok Ma Chau,Arrival,0,0,0,0,
16-04-2021,Lok Ma Chau,Departure,0,0,0,0,
16-04-2021,Man Kam To,Arrival,0,0,0,0,
16-04-2021,Man Kam To,Departure,0,0,0,0,
16-04-2021,Sha Tau Kok,Arrival,0,0,0,0,
16-04-2021,Sha Tau Kok,Departure,0,0,0,0,
16-04-2021,Shenzhen Bay,Arrival,1059,86,1,1146,
16-04-2021,Shenzhen Bay,Departure,939,108,1,1048,
16-04-2021,China Ferry Terminal,Arrival,0,0,0,0,
16-04-2021,China Ferry Terminal,Departure,0,0,0,0,
16-04-2021,Harbour Control,Arrival,0,0,0,0,
16-04-2021,Harbour Control,Departure,0,0,0,0,
16-04-2021,Kai Tak Cruise Terminal,Arrival,0,0,0,0,
16-04-2021,Kai Tak Cruise Terminal,Departure,0,0,0,0,
16-04-2021,Macau Ferry Terminal,Arrival,0,0,0,0,
16-04-2021,Macau Ferry Terminal,Departure,0,0,0,0,
16-04-2021,Tuen Mun Ferry Terminal,Arrival,0,0,0,0,
16-04-2021,Tuen Mun Ferry Terminal,Departure,0,0,0,0,
17-04-2021,Airport,Arrival,290,7,11,308,
17-04-2021,Airport,Departure,531,12,18,561,
17-04-2021,Express Rail Link West Kowloon,Arrival,0,0,0,0,
17-04-2021,Express Rail Link West Kowloon,Departure,0,0,0,0,
17-04-2021,Hung Hom,Arrival,0,0,0,0,
17-04-2021,Hung Hom,Departure,0,0,0,0,
17-04-2021,Lo Wu,Arrival,0,0,0,0,
17-04-2021,Lo Wu,Departure,0,0,0,0,
17-04-2021,Lok Ma Chau Spur Line,Arrival,0,0,0,0,
17-04-2021,Lok Ma Chau Spur Line,Departure,0,0,0,0,
17-04-2021,Heung Yuen Wai,Arrival,0,0,0,0,
17-04-2021,Heung Yuen Wai,Departure,0,0,0,0,
17-04-2021,Hong Kong-Zhuhai-Macao Bridge,Arrival,106,4,0,110,
17-04-2021,Hong Kong-Zhuhai-Macao Bridge,Departure,89,2,1,92,
17-04-2021,Lok Ma Chau,Arrival,0,0,0,0,
17-04-2021,Lok Ma Chau,Departure,0,0,0,0,
17-04-2021,Man Kam To,Arrival,0,0,0,0,
17-04-2021,Man Kam To,Departure,0,0,0,0,
17-04-2021,Sha Tau Kok,Arrival,0,0,0,0,
17-04-2021,Sha Tau Kok,Departure,0,0,0,0,
17-04-2021,Shenzhen Bay,Arrival,1107,112,1,1220,
17-04-2021,Shenzhen Bay,Departure,888,85,2,975,
17-04-2021,China Ferry Terminal,Arrival,0,0,0,0,
17-04-2021,China Ferry Terminal,Departure,0,0,0,0,
17-04-2021,Harbour Control,Arrival,0,0,0,0,
17-04-2021,Harbour Control,Departure,0,0,0,0,
17-04-2021,Kai Tak Cruise Terminal,Arrival,0,0,0,0,
17-04-2021,Kai Tak Cruise Terminal,Departure,0,0,0,0,
17-04-2021,Macau Ferry Terminal,Arrival,0,0,0,0,
17-04-2021,Macau Ferry Terminal,Departure,0,0,0,0,
17-04-2021,Tuen Mun Ferry Terminal,Arrival,0,0,0,0,
17-04-2021,Tuen Mun Ferry Terminal,Departure,0,0,0,0,
18-04-2021,Airport,Arrival,582,2,14,598,
18-04-2021,Airport,Departure,928,8,37,973,
18-04-2021,Express Rail Link West Kowloon,Arrival,0,0,0,0,
18-04-2021,Express Rail Link West Kowloon,Departure,0,0,0,0,
18-04-2021,Hung Hom,Arrival,0,0,0,0,
18-04-2021,Hung Hom,Departure,0,0,0,0,
18-04-2021,Lo Wu,Arrival,0,0,0,0,
18-04-2021,Lo Wu,Departure,0,0,0,0,
18-04-2021,Lok Ma Chau Spur Line,Arrival,0,0,0,0,
18-04-2021,Lok Ma Chau Spur Line,Departure,0,0,0,0,
18-04-2021,Heung Yuen Wai,Arrival,0,0,0,0,
18-04-2021,Heung Yuen Wai,Departure,0,0,0,0,
18-04-2021,Hong Kong-Zhuhai-Macao Bridge,Arrival,111,9,3,123,
18-04-2021,Hong Kong-Zhuhai-Macao Bridge,Departure,85,6,5,96,
18-04-2021,Lok Ma Chau,Arrival,0,0,0,0,
18-04-2021,Lok Ma Chau,Departure,0,0,0,0,
18-04-2021,Man Kam To,Arrival,0,0,0,0,
18-04-2021,Man Kam To,Departure,0,0,0,0,
18-04-2021,Sha Tau Kok,Arrival,0,0,0,0,
18-04-2021,Sha Tau Kok,Departure,0,0,0,0,
18-04-2021,Shenzhen Bay,Arrival,1446,132,1,1579,
18-04-2021,Shenzhen Bay,Departure,713,88,3,804,
18-04-2021,China Ferry Terminal,Arrival,0,0,0,0,
18-04-2021,China Ferry Terminal,Departure,0,0,0,0,
18-04-2021,Harbour Control,Arrival,0,0,0,0,
18-04-2021,Harbour Control,Departure,0,0,0,0,
18-04-2021,Kai Tak Cruise Terminal,Arrival,0,0,0,0,
18-04-2021,Kai Tak Cruise Terminal,Departure,0,0,0,0,
18-04-2021,Macau Ferry Terminal,Arrival,0,0,0,0,
18-04-2021,Macau Ferry Terminal,Departure,0,0,0,0,
18-04-2021,Tuen Mun Ferry Terminal,Arrival,0,0,0,0,
18-04-2021,Tuen Mun Ferry Terminal,Departure,0,0,0,0,
19-04-2021,Airport,Arrival,133,1,11,145,
19-04-2021,Airport,Departure,624,11,16,651,
19-04-2021,Express Rail Link West Kowloon,Arrival,0,0,0,0,
19-04-2021,Express Rail Link West Kowloon,Departure,0,0,0,0,
19-04-2021,Hung Hom,Arrival,0,0,0,0,
19-04-2021,Hung Hom,Departure,0,0,0,0,
19-04-2021,Lo Wu,Arrival,0,0,0,0,
19-04-2021,Lo Wu,Departure,0,0,0,0,
19-04-2021,Lok Ma Chau Spur Line,Arrival,0,0,0,0,
19-04-2021,Lok Ma Chau Spur Line,Departure,0,0,0,0,
19-04-2021,Heung Yuen Wai,Arrival,0,0,0,0,
19-04-2021,Heung Yuen Wai,Departure,0,0,0,0,
19-04-2021,Hong Kong-Zhuhai-Macao Bridge,Arrival,69,1,4,74,
19-04-2021,Hong Kong-Zhuhai-Macao Bridge,Departure,121,3,2,126,
19-04-2021,Lok Ma Chau,Arrival,0,0,0,0,
19-04-2021,Lok Ma Chau,Departure,0,0,0,0,
19-04-2021,Man Kam To,Arrival,0,0,0,0,
19-04-2021,Man Kam To,Departure,0,0,0,0,
19-04-2021,Sha Tau Kok,Arrival,0,0,0,0,
19-04-2021,Sha Tau Kok,Departure,0,0,0,0,
19-04-2021,Shenzhen Bay,Arrival,822,90,0,912,
19-04-2021,Shenzhen Bay,Departure,680,60,0,740,
19-04-2021,China Ferry Terminal,Arrival,0,0,0,0,
19-04-2021,China Ferry Terminal,Departure,0,0,0,0,
19-04-2021,Harbour Control,Arrival,0,0,0,0,
19-04-2021,Harbour Control,Departure,0,0,0,0,
19-04-2021,Kai Tak Cruise Terminal,Arrival,0,0,0,0,
19-04-2021,Kai Tak Cruise Terminal,Departure,0,0,0,0,
19-04-2021,Macau Ferry Terminal,Arrival,0,0,0,0,
19-04-2021,Macau Ferry Terminal,Departure,0,0,0,0,
19-04-2021,Tuen Mun Ferry Terminal,Arrival,0,0,0,0,
19-04-2021,Tuen Mun Ferry Terminal,Departure,0,0,0,0,
20-04-2021,Airport,Arrival,285,3,12,300,
20-04-2021,Airport,Departure,819,8,40,867,
20-04-2021,Express Rail Link West Kowloon,Arrival,0,0,0,0,
20-04-2021,Express Rail Link West Kowloon,Departure,0,0,0,0,
20-04-2021,Hung Hom,Arrival,0,0,0,0,
20-04-2021,Hung Hom,Departure,0,0,0,0,
20-04-2021,Lo Wu,Arrival,0,0,0,0,
20-04-2021,Lo Wu,Departure,0,0,0,0,
20-04-2021,Lok Ma Chau Spur Line,Arrival,0,0,0,0,
20-04-2021,Lok Ma Chau Spur Line,Departure,0,0,0,0,
20-04-2021,Heung Yuen Wai,Arrival,0,0,0,0,
20-04-2021,Heung Yuen Wai,Departure,0,0,0,0,
20-04-2021,Hong Kong-Zhuhai-Macao Bridge,Arrival,103,1,3,107,
20-04-2021,Hong Kong-Zhuhai-Macao Bridge,Departure,148,9,3,160,
20-04-2021,Lok Ma Chau,Arrival,0,0,0,0,
20-04-2021,Lok Ma Chau,Departure,0,0,0,0,
20-04-2021,Man Kam To,Arrival,0,0,0,0,
20-04-2021,Man Kam To,Departure,0,0,0,0,
20-04-2021,Sha Tau Kok,Arrival,0,0,0,0,
20-04-2021,Sha Tau Kok,Departure,0,0,0,0,
20-04-2021,Shenzhen Bay,Arrival,1015,127,3,1145,
20-04-2021,Shenzhen Bay,Departure,893,134,1,1028,
20-04-2021,China Ferry Terminal,Arrival,0,0,0,0,
20-04-2021,China Ferry Terminal,Departure,0,0,0,0,
20-04-2021,Harbour Control,Arrival,0,0,0,0,
20-04-2021,Harbour Control,Departure,0,0,0,0,
20-04-2021,Kai Tak Cruise Terminal,Arrival,0,0,0,0,
20-04-2021,Kai Tak Cruise Terminal,Departure,0,0,0,0,
20-04-2021,Macau Ferry Terminal,Arrival,0,0,0,0,
20-04-2021,Macau Ferry Terminal,Departure,0,0,0,0,
20-04-2021,Tuen Mun Ferry Terminal,Arrival,0,0,0,0,
20-04-2021,Tuen Mun Ferry Terminal,Departure,0,0,0,0,
21-04-2021,Airport,Arrival,429,3,21,453,
21-04-2021,Airport,Departure,425,9,14,448,
21-04-2021,Express Rail Link West Kowloon,Arrival,0,0,0,0,
21-04-2021,Express Rail Link West Kowloon,Departure,0,0,0,0,
21-04-2021,Hung Hom,Arrival,0,0,0,0,
21-04-2021,Hung Hom,Departure,0,0,0,0,
21-04-2021,Lo Wu,Arrival,0,0,0,0,
21-04-2021,Lo Wu,Departure,0,0,0,0,
21-04-2021,Lok Ma Chau Spur Line,Arrival,0,0,0,0,
21-04-2021,Lok Ma Chau Spur Line,Departure,0,0,0,0,
21-04-2021,Heung Yuen Wai,Arrival,0,0,0,0,
21-04-2021,Heung Yuen Wai,Departure,0,0,0,0,
21-04-2021,Hong Kong-Zhuhai-Macao Bridge,Arrival,86,6,2,94,
21-04-2021,Hong Kong-Zhuhai-Macao Bridge,Departure,154,5,1,160,
21-04-2021,Lok Ma Chau,Arrival,0,0,0,0,
21-04-2021,Lok Ma Chau,Departure,0,0,0,0,
21-04-2021,Man Kam To,Arrival,0,0,0,0,
21-04-2021,Man Kam To,Departure,0,0,0,0,
21-04-2021,Sha Tau Kok,Arrival,0,0,0,0,
21-04-2021,Sha Tau Kok,Departure,0,0,0,0,
21-04-2021,Shenzhen Bay,Arrival,1234,90,0,1324,
21-04-2021,Shenzhen Bay,Departure,807,101,1,909,
21-04-2021,China Ferry Terminal,Arrival,0,0,0,0,
21-04-2021,China Ferry Terminal,Departure,0,0,0,0,
21-04-2021,Harbour Control,Arrival,0,0,0,0,
21-04-2021,Harbour Control,Departure,0,0,0,0,
21-04-2021,Kai Tak Cruise Terminal,Arrival,0,0,0,0,
21-04-2021,Kai Tak Cruise Terminal,Departure,0,0,0,0,
21-04-2021,Macau Ferry Terminal,Arrival,0,0,0,0,
21-04-2021,Macau Ferry Terminal,Departure,0,0,0,0,
21-04-2021,Tuen Mun Ferry Terminal,Arrival,0,0,0,0,
21-04-2021,Tuen Mun Ferry Terminal,Departure,0,0,0,0,
22-04-2021,Airport,Arrival,418,3,15,436,
22-04-2021,Airport,Departure,486,3,30,519,
22-04-2021,Express Rail Link West Kowloon,Arrival,0,0,0,0,
22-04-2021,Express Rail Link West Kowloon,Departure,0,0,0,0,
22-04-2021,Hung Hom,Arrival,0,0,0,0,
22-04-2021,Hung Hom,Departure,0,0,0,0,
22-04-2021,Lo Wu,Arrival,0,0,0,0,
22-04-2021,Lo Wu,Departure,0,0,0,0,
22-04-2021,Lok Ma Chau Spur Line,Arrival,0,0,0,0,
22-04-2021,Lok Ma Chau Spur Line,Departure,0,0,0,0,
22-04-2021,Heung Yuen Wai,Arrival,0,0,0,0,
22-04-2021,Heung Yuen Wai,Departure,0,0,0,0,
22-04-2021,Hong Kong-Zhuhai-Macao Bridge,Arrival,89,2,0,91,
22-04-2021,Hong Kong-Zhuhai-Macao Bridge,Departure,123,7,0,130,
22-04-2021,Lok Ma Chau,Arrival,0,0,0,0,
22-04-2021,Lok Ma Chau,Departure,0,0,0,0,
22-04-2021,Man Kam To,Arrival,0,0,0,0,
22-04-2021,Man Kam To,Departure,0,0,0,0,
22-04-2021,Sha Tau Kok,Arrival,0,0,0,0,
22-04-2021,Sha Tau Kok,Departure,0,0,0,0,
22-04-2021,Shenzhen Bay,Arrival,849,90,0,939,
22-04-2021,Shenzhen Bay,Departure,812,72,5,889,
22-04-2021,China Ferry Terminal,Arrival,0,0,0,0,
22-04-2021,China Ferry Terminal,Departure,0,0,0,0,
22-04-2021,Harbour Control,Arrival,0,0,0,0,
22-04-2021,Harbour Control,Departure,0,0,0,0,
22-04-2021,Kai Tak Cruise Terminal,Arrival,0,0,0,0,
22-04-2021,Kai Tak Cruise Terminal,Departure,0,0,0,0,
22-04-2021,Macau Ferry Terminal,Arrival,0,0,0,0,
22-04-2021,Macau Ferry Terminal,Departure,0,0,0,0,
22-04-2021,Tuen Mun Ferry Terminal,Arrival,0,0,0,0,
22-04-2021,Tuen Mun Ferry Terminal,Departure,0,0,0,0,
23-04-2021,Airport,Arrival,518,5,32,555,
23-04-2021,Airport,Departure,882,14,82,978,
23-04-2021,Express Rail Link West Kowloon,Arrival,0,0,0,0,
23-04-2021,Express Rail Link West Kowloon,Departure,0,0,0,0,
23-04-2021,Hung Hom,Arrival,0,0,0,0,
23-04-2021,Hung Hom,Departure,0,0,0,0,
23-04-2021,Lo Wu,Arrival,0,0,0,0,
23-04-2021,Lo Wu,Departure,0,0,0,0,
23-04-2021,Lok Ma Chau Spur Line,Arrival,0,0,0,0,
23-04-2021,Lok Ma Chau Spur Line,Departure,0,0,0,0,
23-04-2021,Heung Yuen Wai,Arrival,0,0,0,0,
23-04-2021,Heung Yuen Wai,Departure,0,0,0,0,
23-04-2021,Hong Kong-Zhuhai-Macao Bridge,Arrival,85,1,2,88,
23-04-2021,Hong Kong-Zhuhai-Macao Bridge,Departure,118,8,2,128,
23-04-2021,Lok Ma Chau,Arrival,0,0,0,0,
23-04-2021,Lok Ma Chau,Departure,0,0,0,0,
23-04-2021,Man Kam To,Arrival,0,0,0,0,
23-04-2021,Man Kam To,Departure,0,0,0,0,
23-04-2021,Sha Tau Kok,Arrival,0,0,0,0,
23-04-2021,Sha Tau Kok,Departure,0,0,0,0,
23-04-2021,Shenzhen Bay,Arrival,1009,65,1,1075,
23-04-2021,Shenzhen Bay,Departure,826,87,2,915,
23-04-2021,China Ferry Terminal,Arrival,0,0,0,0,
23-04-2021,China Ferry Terminal,Departure,0,0,0,0,
23-04-2021,Harbour Control,Arrival,0,0,0,0,
23-04-2021,Harbour Control,Departure,0,0,0,0,
23-04-2021,Kai Tak Cruise Terminal,Arrival,0,0,0,0,
23-04-2021,Kai Tak Cruise Terminal,Departure,0,0,0,0,
23-04-2021,Macau Ferry Terminal,Arrival,0,0,0,0,
23-04-2021,Macau Ferry Terminal,Departure,0,0,0,0,
23-04-2021,Tuen Mun Ferry Terminal,Arrival,0,0,0,0,
23-04-2021,Tuen Mun Ferry Terminal,Departure,0,0,0,0,
24-04-2021,Airport,Arrival,184,4,14,202,
24-04-2021,Airport,Departure,495,18,14,527,
24-04-2021,Express Rail Link West Kowloon,Arrival,0,0,0,0,
24-04-2021,Express Rail Link West Kowloon,Departure,0,0,0,0,
24-04-2021,Hung Hom,Arrival,0,0,0,0,
24-04-2021,Hung Hom,Departure,0,0,0,0,
24-04-2021,Lo Wu,Arrival,0,0,0,0,
24-04-2021,Lo Wu,Departure,0,0,0,0,
24-04-2021,Lok Ma Chau Spur Line,Arrival,0,0,0,0,
24-04-2021,Lok Ma Chau Spur Line,Departure,0,0,0,0,
24-04-2021,Heung Yuen Wai,Arrival,0,0,0,0,
24-04-2021,Heung Yuen Wai,Departure,0,0,0,0,
24-04-2021,Hong Kong-Zhuhai-Macao Bridge,Arrival,91,6,4,101,
24-04-2021,Hong Kong-Zhuhai-Macao Bridge,Departure,96,12,3,111,
24-04-2021,Lok Ma Chau,Arrival,0,0,0,0,
24-04-2021,Lok Ma Chau,Departure,0,0,0,0,
24-04-2021,Man Kam To,Arrival,0,0,0,0,
24-04-2021,Man Kam To,Departure,0,0,0,0,
24-04-2021,Sha Tau Kok,Arrival,0,0,0,0,
24-04-2021,Sha Tau Kok,Departure,0,0,0,0,
24-04-2021,Shenzhen Bay,Arrival,970,108,1,1079,
24-04-2021,Shenzhen Bay,Departure,774,75,1,850,
24-04-2021,China Ferry Terminal,Arrival,0,0,0,0,
24-04-2021,China Ferry Terminal,Departure,0,0,0,0,
24-04-2021,Harbour Control,Arrival,0,0,0,0,
24-04-2021,Harbour Control,Departure,0,0,0,0,
24-04-2021,Kai Tak Cruise Terminal,Arrival,0,0,0,0,
24-04-2021,Kai Tak Cruise Terminal,Departure,0,0,0,0,
24-04-2021,Macau Ferry Terminal,Arrival,0,0,0,0,
24-04-2021,Macau Ferry Terminal,Departure,0,0,0,0,
24-04-2021,Tuen Mun Ferry Terminal,Arrival,0,0,0,0,
24-04-2021,Tuen Mun Ferry Terminal,Departure,0,0,0,0,
25-04-2021,Airport,Arrival,565,2,24,591,
25-04-2021,Airport,Departure,858,9,25,892,
25-04-2021,Express Rail Link West Kowloon,Arrival,0,0,0,0,
25-04-2021,Express Rail Link West Kowloon,Departure,0,0,0,0,
25-04-2021,Hung Hom,Arrival,0,0,0,0,
25-04-2021,Hung Hom,Departure,0,0,0,0,
25-04-2021,Lo Wu,Arrival,0,0,0,0,
25-04-2021,Lo Wu,Departure,0,0,0,0,
25-04-2021,Lok Ma Chau Spur Line,Arrival,0,0,0,0,
25-04-2021,Lok Ma Chau Spur Line,Departure,0,0,0,0,
25-04-2021,Heung Yuen Wai,Arrival,0,0,0,0,
25-04-2021,Heung Yuen Wai,Departure,0,0,0,0,
25-04-2021,Hong Kong-Zhuhai-Macao Bridge,Arrival,87,4,7,98,
25-04-2021,Hong Kong-Zhuhai-Macao Bridge,Departure,95,8,2,105,
25-04-2021,Lok Ma Chau,Arrival,0,0,0,0,
25-04-2021,Lok Ma Chau,Departure,0,0,0,0,
25-04-2021,Man Kam To,Arrival,0,0,0,0,
25-04-2021,Man Kam To,Departure,0,0,0,0,
25-04-2021,Sha Tau Kok,Arrival,0,0,0,0,
25-04-2021,Sha Tau Kok,Departure,0,0,0,0,
25-04-2021,Shenzhen Bay,Arrival,1202,135,5,1342,
25-04-2021,Shenzhen Bay,Departure,596,82,0,678,
25-04-2021,China Ferry Terminal,Arrival,0,0,0,0,
25-04-2021,China Ferry Terminal,Departure,0,0,0,0,
25-04-2021,Harbour Control,Arrival,0,0,0,0,
25-04-2021,Harbour Control,Departure,0,0,0,0,
25-04-2021,Kai Tak Cruise Terminal,Arrival,0,0,0,0,
25-04-2021,Kai Tak Cruise Terminal,Departure,0,0,0,0,
25-04-2021,Macau Ferry Terminal,Arrival,0,0,0,0,
25-04-2021,Macau Ferry Terminal,Departure,0,0,0,0,
25-04-2021,Tuen Mun Ferry Terminal,Arrival,0,0,0,0,
25-04-2021,Tuen Mun Ferry Terminal,Departure,0,0,0,0,
26-04-2021,Airport,Arrival,79,3,13,95,
26-04-2021,Airport,Departure,556,6,27,589,
26-04-2021,Express Rail Link West Kowloon,Arrival,0,0,0,0,
26-04-2021,Express Rail Link West Kowloon,Departure,0,0,0,0,
26-04-2021,Hung Hom,Arrival,0,0,0,0,
26-04-2021,Hung Hom,Departure,0,0,0,0,
26-04-2021,Lo Wu,Arrival,0,0,0,0,
26-04-2021,Lo Wu,Departure,0,0,0,0,
26-04-2021,Lok Ma Chau Spur Line,Arrival,0,0,0,0,
26-04-2021,Lok Ma Chau Spur Line,Departure,0,0,0,0,
26-04-2021,Heung Yuen Wai,Arrival,0,0,0,0,
26-04-2021,Heung Yuen Wai,Departure,0,0,0,0,
26-04-2021,Hong Kong-Zhuhai-Macao Bridge,Arrival,72,1,2,75,
26-04-2021,Hong Kong-Zhuhai-Macao Bridge,Departure,127,5,1,133,
26-04-2021,Lok Ma Chau,Arrival,0,0,0,0,
26-04-2021,Lok Ma Chau,Departure,0,0,0,0,
26-04-2021,Man Kam To,Arrival,0,0,0,0,
26-04-2021,Man Kam To,Departure,0,0,0,0,
26-04-2021,Sha Tau Kok,Arrival,0,0,0,0,
26-04-2021,Sha Tau Kok,Departure,0,0,0,0,
26-04-2021,Shenzhen Bay,Arrival,773,73,1,847,
26-04-2021,Shenzhen Bay,Departure,770,72,3,845,
26-04-2021,China Ferry Terminal,Arrival,0,0,0,0,
26-04-2021,China Ferry Terminal,Departure,0,0,0,0,
26-04-2021,Harbour Control,Arrival,0,0,0,0,
26-04-2021,Harbour Control,Departure,0,0,0,0,
26-04-2021,Kai Tak Cruise Terminal,Arrival,0,0,0,0,
26-04-2021,Kai Tak Cruise Terminal,Departure,0,0,0,0,
26-04-2021,Macau Ferry Terminal,Arrival,0,0,0,0,
26-04-2021,Macau Ferry Terminal,Departure,0,0,0,0,
26-04-2021,Tuen Mun Ferry Terminal,Arrival,0,0,0,0,
26-04-2021,Tuen Mun Ferry Terminal,Departure,0,0,0,0,
27-04-2021,Airport,Arrival,351,3,11,365,
27-04-2021,Airport,Departure,688,7,32,727,
27-04-2021,Express Rail Link West Kowloon,Arrival,0,0,0,0,
27-04-2021,Express Rail Link West Kowloon,Departure,0,0,0,0,
27-04-2021,Hung Hom,Arrival,0,0,0,0,
27-04-2021,Hung Hom,Departure,0,0,0,0,
27-04-2021,Lo Wu,Arrival,0,0,0,0,
27-04-2021,Lo Wu,Departure,0,0,0,0,
27-04-2021,Lok Ma Chau Spur Line,Arrival,0,0,0,0,
27-04-2021,Lok Ma Chau Spur Line,Departure,0,0,0,0,
27-04-2021,Heung Yuen Wai,Arrival,0,0,0,0,
27-04-2021,Heung Yuen Wai,Departure,0,0,0,0,
27-04-2021,Hong Kong-Zhuhai-Macao Bridge,Arrival,95,3,2,100,
27-04-2021,Hong Kong-Zhuhai-Macao Bridge,Departure,127,3,5,135,
27-04-2021,Lok Ma Chau,Arrival,0,0,0,0,
27-04-2021,Lok Ma Chau,Departure,0,0,0,0,
27-04-2021,Man Kam To,Arrival,0,0,0,0,
27-04-2021,Man Kam To,Departure,0,0,0,0,
27-04-2021,Sha Tau Kok,Arrival,0,0,0,0,
27-04-2021,Sha Tau Kok,Departure,0,0,0,0,
27-04-2021,Shenzhen Bay,Arrival,763,76,1,840,
27-04-2021,Shenzhen Bay,Departure,778,97,2,877,
27-04-2021,China Ferry Terminal,Arrival,0,0,0,0,
27-04-2021,China Ferry Terminal,Departure,0,0,0,0,
27-04-2021,Harbour Control,Arrival,0,0,0,0,
27-04-2021,Harbour Control,Departure,0,0,0,0,
27-04-2021,Kai Tak Cruise Terminal,Arrival,0,0,0,0,
27-04-2021,Kai Tak Cruise Terminal,Departure,0,0,0,0,
27-04-2021,Macau Ferry Terminal,Arrival,0,0,0,0,
27-04-2021,Macau Ferry Terminal,Departure,0,0,0,0,
27-04-2021,Tuen Mun Ferry Terminal,Arrival,0,0,0,0,
27-04-2021,Tuen Mun Ferry Terminal,Departure,0,0,0,0,
28-04-2021,Airport,Arrival,462,5,12,479,
28-04-2021,Airport,Departure,509,6,22,537,
28-04-2021,Express Rail Link West Kowloon,Arrival,0,0,0,0,
28-04-2021,Express Rail Link West Kowloon,Departure,0,0,0,0,
28-04-2021,Hung Hom,Arrival,0,0,0,0,
28-04-2021,Hung Hom,Departure,0,0,0,0,
28-04-2021,Lo Wu,Arrival,0,0,0,0,
28-04-2021,Lo Wu,Departure,0,0,0,0,
28-04-2021,Lok Ma Chau Spur Line,Arrival,0,0,0,0,
28-04-2021,Lok Ma Chau Spur Line,Departure,0,0,0,0,
28-04-2021,Heung Yuen Wai,Arrival,0,0,0,0,
28-04-2021,Heung Yuen Wai,Departure,0,0,0,0,
28-04-2021,Hong Kong-Zhuhai-Macao Bridge,Arrival,92,1,2,95,
28-04-2021,Hong Kong-Zhuhai-Macao Bridge,Departure,135,5,2,142,
28-04-2021,Lok Ma Chau,Arrival,0,0,0,0,
28-04-2021,Lok Ma Chau,Departure,0,0,0,0,
28-04-2021,Man Kam To,Arrival,0,0,0,0,
28-04-2021,Man Kam To,Departure,0,0,0,0,
28-04-2021,Sha Tau Kok,Arrival,0,0,0,0,
28-04-2021,Sha Tau Kok,Departure,0,0,0,0,
28-04-2021,Shenzhen Bay,Arrival,978,86,0,1064,
28-04-2021,Shenzhen Bay,Departure,801,69,0,870,
28-04-2021,China Ferry Terminal,Arrival,0,0,0,0,
28-04-2021,China Ferry Terminal,Departure,0,0,0,0,
28-04-2021,Harbour Control,Arrival,0,0,0,0,
28-04-2021,Harbour Control,Departure,0,0,0,0,
28-04-2021,Kai Tak Cruise Terminal,Arrival,0,0,0,0,
28-04-2021,Kai Tak Cruise Terminal,Departure,0,0,0,0,
28-04-2021,Macau Ferry Terminal,Arrival,0,0,0,0,
28-04-2021,Macau Ferry Terminal,Departure,0,0,0,0,
28-04-2021,Tuen Mun Ferry Terminal,Arrival,0,0,0,0,
28-04-2021,Tuen Mun Ferry Terminal,Departure,0,0,0,0,
29-04-2021,Airport,Arrival,496,1,18,515,
29-04-2021,Airport,Departure,596,3,31,630,
29-04-2021,Express Rail Link West Kowloon,Arrival,0,0,0,0,
